PROVINCIA;NOMBRE_ACTUAL;POBLACION_MUNI;SUPERFICIE;LONGITUD;LATITUD
Bizkaia;Otxandio;1336;1239,03;-2,6547924;43,04002109
Bizkaia;Ondarroa;8246;429,53;-2,42042611;43,32083031
Bizkaia;Urduña/Orduña;4166;3339,8;-3,00709206;42,99500697
Bizkaia;Orozko;2664;10227,08;-2,911961482;43,10859972
Bizkaia;Sukarrieta;361;190,66;-2,69599667;43,39492446
Bizkaia;Plentzia;4376;590,65;-2,94749406;43,40512375
Bizkaia;Portugalete;44800;313,52;-3,02306964;43,31826743
Bizkaia;Errigoiti;504;1652,35;-2,72514827;43,31894643
Bizkaia;Valle de Trápaga-Trapagaran;11918;1286,35;-3,03774962;43,30496389
Bizkaia;Lezama;2477;1629,32;-2,8323074;43,27414931
Bizkaia;Santurtzi;45749;886,51;-3,03869859;43,32400824
Bizkaia;Ortuella;8466;795,98;-3,05702626;43,31042184
Bizkaia;Sestao;27533;357,85;-3,0066296;43,31113782
Bizkaia;Sopela;14635;842,58;-2,981071472;43,38165317
Bizkaia;Sopuerta;2698;4255,88;-3,15384888;43,2613395
Bizkaia;Trucios-Turtzioz;516;2599,43;-3,25648039;43,2724303
Bizkaia;Ubide;164;280,58;-2,68568427;43,02254175
Bizkaia;Urduliz;5247;781,35;-2,96104831;43,37652202
Bizkaia;Balmaseda;7636;2237,36;-3,19266525;43,1962765
Bizkaia;Atxondo;1372;2336,89;-2,58455772;43,13051163
Bizkaia;Bedia;1102;1636,94;-2,79993623;43,20954265
Bizkaia;Areatza;1249;911,65;-2,76980093;43,12130193
Bizkaia;Igorre;4330;1708,78;-2,77771877;43,16481092
Bizkaia;Zaldibar;3020;1165,2;-2,5464943;43,17178892
Bizkaia;Zalla;8300;3107,78;-3,12995548;43,2133741
Bizkaia;Zaratamo;1628;1018,3;-2,87342601;43,21181803
Bizkaia;Derio;6819;1015,25;-2,88697;43,291325
Bizkaia;Erandio;24446;1817,01;-2,975457687;43,30288679
Bizkaia;Loiu;2318;1502,14;-2,93964386;43,3139581
Bizkaia;Sondika;4521;684,6;-2,92585198;43,29792175
Bizkaia;Zamudio;3256;1816,69;-2,86645758;43,28476585
Bizkaia;Forua;910;763,23;-2,67688483;43,3316154
Bizkaia;Kortezubi;441;1186,1;-2,65598385;43,34124315
Bizkaia;Murueta;327;562,99;-2,68171532;43,35143893
Bizkaia;Nabarniz;261;1175,95;-2,58567327;43,32141555
Bizkaia;Iurreta;3695;1886,36;-2,63323875;43,17662133
Bizkaia;Ajangiz;480;712,89;-2,66433285;43,30828439
Bizkaia;Alonsotegi;2960;2021,76;-2,98785093;43,24467414
Bizkaia;Zierbena;1485;1215,42;-3,0901373;43,34554558
Bizkaia;Arratzu;432;1005,85;-2,64115701;43,30524234
Bizkaia;Ziortza-Bolibar;405;1885,5;-2,54950167;43,24945771
Zamora;Abezames;65;2326,3771;-5,4255557;41,62553743
Zamora;Alcañices;1024;5497,93;-6,34943716;41,69839436
Zamora;Alcubilla de Nogales;116;1367,4763;-5,92188948;42,12775291
Zamora;Alfaraz de Sayago;127;7301,9272;-5,98281029;41,2274102
Zamora;Algodre;135;1818,06;-5,60389315;41,56507478
Zamora;Almaraz de Duero;401;4560,8053;-5,91566795;41,47409994
Zamora;Almeida de Sayago;414;7636,6289;-6,07550435;41,26621011
Zamora;Andavías;445;2313,9242;-5,85617929;41,59717549
Zamora;Arcenillas;447;1208,0859;-5,68659088;41,45680727
Zamora;Arcos de la Polvorosa;220;1224,1075;-5,69876292;41,94410524
Zamora;Argañín;74;1264,0054;-6,21018393;41,43887349
Zamora;Argujillo;219;2309,1836;-5,58708952;41,31174394
Zamora;Arquillinos;117;1764,0104;-5,65769302;41,71001257
Zamora;Arrabalde;218;1577,3626;-5,89316541;42,10799415
Zamora;Aspariegos;231;4215,9701;-5,59853265;41,6735408
Zamora;Asturianos;266;4259,7308;-6,48920724;42,05186582
Zamora;Ayoó de Vidriales;273;5996,8366;-6,06571053;42,13006374
Zamora;Barcial del Barco;236;1900,8851;-5,66394835;41,9336618
Zamora;Belver de los Montes;253;6854,5411;-5,45204772;41,72269295
Zamora;Benavente;17376;4511,5758;-5,68006912;42,00172902
Zamora;Benegiles;294;2344,66;-5,63510086;41,627677
Zamora;Bermillo de Sayago;1002;18955,172;-6,11288886;41,36577291
Zamora;La Bóveda de Toro;683;5944,8401;-5,40845798;41,34286744
Zamora;Bretó;156;2169,1961;-5,73882841;41,87966614
Zamora;Bretocino;201;1293,6974;-5,75467167;41,88378974
Zamora;Brime de Sog;124;1793,1468;-6,04653267;42,06113086
Zamora;Brime de Urz;105;1488,332;-5,87268795;42,03750145
Zamora;Burganes de Valverde;623;3303,3169;-5,78222573;41,92162397
Zamora;Bustillo del Oro;86;1536,0884;-5,46255625;41,67518552
Zamora;Cabañas de Sayago;143;4976,5519;-5,79167692;41,33330409
Zamora;Calzadilla de Tera;302;2723,2798;-6,08269099;41,97875662
Zamora;Camarzana de Tera;735;4761,8656;-6,02689635;41,99506461
Zamora;Cañizal;415;3529,0466;-5,36924835;41,16764499
Zamora;Cañizo;217;4185,2797;-5,5019277;41,76889892
Zamora;Carbajales de Alba;487;5368,8445;-5,99820048;41,65344472
Zamora;Carbellino;176;3278,8578;-6,14622898;41,23196021
Zamora;Casaseca de Campeán;96;1224,2728;-5,7456102;41,37444629
Zamora;Casaseca de las Chanas;375;1255,7287;-5,67650658;41,43866964
Zamora;Castrillo de la Guareña;118;2191,1254;-5,32558073;41,23041247
Zamora;Castrogonzalo;441;2502,9425;-5,60292135;41,98999703
Zamora;Castronuevo;214;4809,1531;-5,54336835;41,72160738
Zamora;Castroverde de Campos;276;6440,1693;-5,31760163;41,96999903
Zamora;Cazurra;70;838,9886;-5,70367864;41,41569818
Zamora;Cerecinos de Campos;238;2857,5608;-5,48290136;41,89922243
Zamora;Cerecinos del Carrizal;107;1723,5887;-5,6517618;41,68268122
Zamora;Cernadilla;109;3612,3875;-6,41673139;42,02143802
Zamora;Cobreros;543;7770,0724;-6,70162377;42,07568107
Zamora;Coomonte;194;1025,456;-5,81307839;42,11561529
Zamora;Coreses;1049;4305,39;-5,62169245;41,54854885
Zamora;Corrales del Vino;960;7561,1046;-5,72518719;41,35782006
Zamora;Cotanes del Monte;97;1482,6515;-5,29013492;41,81789938
Zamora;Cubillos;297;2469,5912;-5,73966299;41,57407602
Zamora;Cubo de Benavente;121;3128,6698;-6,16278736;42,12350225
Zamora;El Cubo de Tierra del Vino;321;3430,9546;-5,70957248;41,25511045
Zamora;Cuelgamures;81;1467,2865;-5,65797024;41,30697568
Zamora;Entrala;137;999,9878;-5,75679084;41,42961243
Zamora;Espadañedo;113;7735,4415;-6,39412907;42,11638665
Zamora;Faramontanos de Tábara;335;5440;-5,88864342;41,83474695
Zamora;Fariza;487;9021,28;-6,27081496;41,42006427
Zamora;Fermoselle;1128;6791,29;-6,39930021;41,31856551
Zamora;Ferreras de Abajo;482;8814,5095;-6,0796803;41,89673021
Zamora;Ferreras de Arriba;359;4799,3623;-6,19301285;41,89883821
Zamora;Ferreruela;429;9427,4639;-6,07152962;41,7663917
Zamora;Figueruela de Arriba;294;15285,14;-6,44541936;41,86880142
Zamora;Fonfría;755;13289,35;-6,13988139;41,63572908
Zamora;Fresno de la Polvorosa;116;407,2014;-5,76931975;42,08290998
Zamora;Fresno de la Ribera;353;1334,47;-5,56578083;41,52927639
Zamora;Fresno de Sayago;156;6450,8253;-5,97144088;41,31866731
Zamora;Friera de Valverde;133;1993,0211;-5,84238489;41,91181925
Zamora;Fuente Encalada;102;2099,8594;-5,99429115;42,11102597
Zamora;Fuentelapeña;658;5819,4449;-5,3824964;41,25356651
Zamora;Fuentesaúco;1601;6785,1112;-5,49562873;41,23135382
Zamora;Fuentes de Ropel;366;4872,9181;-5,54671956;42,0034161
Zamora;Fuentesecas;48;1461,3556;-5,47519282;41,62875678
Zamora;Fuentespreadas;281;2006,589;-5,62768464;41,32613479
Zamora;Galende;973;9025,6468;-6,66273631;42,10596535
Zamora;Gallegos del Pan;111;1535,22;-5,58057713;41,59991466
Zamora;Gallegos del Río;478;7779,0894;-6,17430504;41,73519551
Zamora;Gamones;94;1348,5801;-6,17900755;41,46783316
Zamora;Gema;199;1784,6299;-5,64879718;41,41949745
Zamora;Granja de Moreruela;259;4126,9809;-5,73884147;41,80942131
Zamora;Granucillo;114;3247,7931;-5,92825151;42,05050479
Zamora;Guarrate;315;3160,2356;-5,44111419;41,28926527
Zamora;Hermisende;248;10879,02;-6,89309018;41,96993401
Zamora;La Hiniesta;309;3314,7101;-5,79869771;41,55247939
Zamora;Jambrina;145;1663,6881;-5,66461413;41,39373402
Zamora;Justel;69;5090,3388;-6,29636393;42,14843384
Zamora;Losacino;203;4422,7208;-6,07961835;41,68086303
Zamora;Losacio;86;2167,3062;-6,03979345;41,71100327
Zamora;Lubián;305;9446,27;-6,90602702;42,03546474
Zamora;Luelmo;155;3633,7024;-6,13474539;41,43972004
Zamora;El Maderal;175;2971,4509;-5,62355508;41,28277261
Zamora;Madridanos;467;3209,6857;-5,60474823;41,47886507
Zamora;Mahide;310;10886,5826;-6,37721341;41,86906426
Zamora;Maire de Castroponce;139;1442,9189;-5,78478958;42,11180306
Zamora;Malva;113;2733,2;-5,48844753;41,65346287
Zamora;Manganeses de la Lampreana;454;6002,0322;-5,7105398;41,75200564
Zamora;Manganeses de la Polvorosa;623;1637,243;-5,74671251;42,03527424
Zamora;Manzanal de Arriba;345;13023,15;-6,44013238;41,99206356
Zamora;Manzanal del Barco;134;2640,273;-5,94632385;41,63497462
Zamora;Manzanal de los Infantes;130;6453,6349;-6,38311145;42,05489743
Zamora;Matilla de Arzón;163;3024,9916;-5,64214026;42,10617294
Zamora;Matilla la Seca;36;1213,2008;-5,50027559;41,57890408
Zamora;Mayalde;169;4370,7992;-5,79771373;41,25097436
Zamora;Melgar de Tera;344;4090,7361;-6,01416339;41,96624021
Zamora;Micereces de Tera;438;3406,66;-5,87207671;41,98906747
Zamora;Milles de la Polvorosa;204;1811,7802;-5,73348613;41,92392118
Zamora;Molacillos;241;2368,07;-5,66013968;41,58269944
Zamora;Molezuelas de la Carballeda;51;3455,9804;-6,18640927;42,08175891
Zamora;Mombuey;403;3911,2244;-6,33017752;42,02332832
Zamora;Monfarracinos;978;2201,7652;-5,7067961;41,55387064
Zamora;Montamarta;558;5681,3837;-5,8054871;41,6483181
Zamora;Moral de Sayago;258;6704,2704;-6,10094349;41,47309575
Zamora;Moraleja del Vino;1756;1948,757;-5,65652911;41,46236933
Zamora;Moraleja de Sayago;290;3369,9744;-6,00414421;41,16913311
Zamora;Morales del Vino;3060;2368,0385;-5,73092106;41,44621602
Zamora;Morales de Rey;556;2013,5985;-5,78553757;42,06675765
Zamora;Morales de Toro;943;5344,949;-5,30864989;41,53652972
Zamora;Morales de Valverde;165;1800,7348;-5,88773391;41,94022491
Zamora;Moralina;227;2089,7608;-6,1361147;41,4901884
Zamora;Moreruela de los Infanzones;326;3125,921;-5,70585074;41,63170606
Zamora;Moreruela de Tábara;302;6815,0248;-5,86935732;41,79929819
Zamora;Muelas de los Caballeros;181;7158,1291;-6,33350205;42,12859102
Zamora;Muelas del Pan;588;7260,8344;-5,96816402;41,52228885
Zamora;Muga de Sayago;340;3642,274;-6,19828354;41,38859932
Zamora;Navianos de Valverde;171;1411,7721;-5,81859497;41,95338141
Zamora;Olmillos de Castro;207;7138,986;-5,96852785;41,73148504
Zamora;Otero de Bodas;149;4994,4919;-6,14946471;41,93747916
Zamora;Pajares de la Lampreana;287;2799,203;-5,69610773;41,71609672
Zamora;Palacios del Pan;252;3174,9923;-5,87822101;41,60180369
Zamora;Palacios de Sanabria;246;3701,1192;-6,53084294;42,05321998
Zamora;Pedralba de la Pradería;212;10507,93;-6,69321374;42,02417881
Zamora;El Pego;290;2680,8441;-5,46665747;41,33330318
Zamora;Peleagonzalo;270;1328,5835;-5,48245596;41,48157084
Zamora;Peleas de Abajo;252;1200,882;-5,68921385;41,39280107
Zamora;Peñausende;361;9502,1566;-5,86729857;41,28663721
Zamora;Peque;130;3888,3739;-6,27564417;42,07283723
Zamora;El Perdigón;639;5121,9269;-5,75454973;41,41340986
Zamora;Pereruela;521;16068,8661;-5,87775426;41,41561526
Zamora;Perilla de Castro;164;3302,6021;-5,87664526;41,72544886
Zamora;Pías;109;4367,92;-6,99867682;42,08575068
Zamora;Piedrahita de Castro;106;2096,7858;-5,72853649;41,67998214
Zamora;Pinilla de Toro;200;2435,7567;-5,36531727;41,62769404
Zamora;Pino del Oro;180;2957,3338;-6,12148814;41,57695622
Zamora;El Piñero;220;1970,6517;-5,58886986;41,35367423
Zamora;Pobladura del Valle;288;1415,3562;-5,7341938;42,10243916
Zamora;Pobladura de Valderaduey;37;1255,5084;-5,54251686;41,70001156
Zamora;Porto;160;20045,96;-6,8989376;42,16794754
Zamora;Pozoantiguo;187;3731,5952;-5,43462482;41,59539941
Zamora;Pozuelo de Tábara;154;2539,3941;-5,89640769;41,78529034
Zamora;Prado;47;1090,034;-5,41982778;41,92083291
Zamora;Puebla de Sanabria;1357;8143,86;-6,63439782;42,05495198
Zamora;Pueblica de Valverde;182;2574,2201;-5,90011231;41,91793924
Zamora;Quintanilla del Monte;104;2172,2314;-5,35099497;41,86890372
Zamora;Quintanilla del Olmo;44;1270,739;-5,4065755;41,90512619
Zamora;Quintanilla de Urz;109;1010,3875;-5,84992551;42,03365667
Zamora;Quiruelas de Vidriales;647;2799,386;-5,82865399;42,01707287
Zamora;Rabanales;502;8003,6781;-6,27738785;41,74272927
Zamora;Rábano de Aliste;328;5615,86;-6,43276886;41,7422556
Zamora;Requejo;130;4608,76;-6,74247744;42,03146283
Zamora;Revellinos;252;2763,8143;-5,56898655;41,89057332
Zamora;Riofrío de Aliste;632;11169,5277;-6,17802233;41,81768972
Zamora;Rionegro del Puente;244;5344,372;-6,22670732;42,00583361
Zamora;Roales;1001;1078,4087;-5,77399801;41,55244797
Zamora;Robleda-Cervantes;395;3247,2263;-6,59373992;42,0836003
Zamora;Roelos de Sayago;138;5499,204;-6,171852;41,25195648
Zamora;Rosinos de la Requejada;322;15478,0994;-6,53609147;42,08935583
Zamora;Salce;89;3486,4799;-6,21857521;41,27020738
Zamora;Samir de los Caños;163;3657,8189;-6,16406886;41,67271268
Zamora;San Agustín del Pozo;175;1446,8682;-5,59388829;41,88641089
Zamora;San Cebrián de Castro;253;6614,9348;-5,75489111;41,70637074
Zamora;San Cristóbal de Entreviñas;1375;4252,6031;-5,63394195;42,04692483
Zamora;San Esteban del Molar;108;2502,695;-5,55159844;41,93666548
Zamora;San Justo;197;7511,9749;-6,62391271;42,13353571
Zamora;San Martín de Valderaduey;57;2393,8946;-5,47176814;41,81368158
Zamora;San Miguel de la Ribera;275;2625,14;-5,57597025;41,33270849
Zamora;San Miguel del Valle;119;1072,2593;-5,49701966;42,02927439
Zamora;San Pedro de Ceque;439;4900,3582;-6,07270777;42,04379133
Zamora;San Pedro de la Nave-Almendra;336;2270,687;-5,92154948;41,59147865
Zamora;Santa Clara de Avedillo;163;1681,2846;-5,67789797;41,33857644
Zamora;Santa Colomba de las Monjas;246;679,2858;-5,68364397;41,95751803
Zamora;Santa Cristina de la Polvorosa;1066;3893,5714;-5,71444533;42,00092074
Zamora;Santa Croya de Tera;291;2116,291;-5,97478799;41,98356792
Zamora;Santa Eufemia del Barco;174;5183,9695;-5,89953802;41,67849302
Zamora;Santa María de la Vega;286;1788,1745;-5,80991413;42,08507443
Zamora;Santa María de Valverde;58;974,7059;-5,93550725;41,93514008
Zamora;Santibáñez de Tera;360;1895,23;-5,92455592;41,98576025
Zamora;Santibáñez de Vidriales;889;7588,0345;-6,01341221;42,078106
Zamora;Santovenia;231;3286,2304;-5,70869351;41,87948085
Zamora;San Vicente de la Cabeza;336;5302,3937;-6,25311175;41,80438149
Zamora;San Vitero;449;6422,8686;-6,34914836;41,77845089
Zamora;Sanzoles;467;2565,5598;-5,56747251;41,43260017
Zamora;Tábara;743;11268,4191;-5,95982812;41,82464792
Zamora;Tapioles;137;2764,0974;-5,49573408;41,85729202
Zamora;Toro;8448;32485,82;-5,39464249;41,51990968
Zamora;La Torre del Valle;137;1647,3911;-5,7243013;42,09029205
Zamora;Torregamones;240;3738,84;-6,18052208;41,48813414
Zamora;Torres del Carrizal;415;3034,8073;-5,67064649;41,61640897
Zamora;Trabazos;855;9325,62;-6,49220744;41,74753158
Zamora;Trefacio;185;2548,4821;-6,64972585;42,12258528
Zamora;Uña de Quintana;132;2977,7471;-6,14388293;42,08656089
Zamora;Vadillo de la Guareña;251;4416,1212;-5,35252265;41,28300466
Zamora;Valcabado;391;1010,8942;-5,7486511;41,54846402
Zamora;Valdefinjas;61;1630,0982;-5,45321321;41,45247708
Zamora;Valdescorriel;130;2783,9869;-5,51034025;42,02245452
Zamora;Vallesa de la Guareña;69;2801,2681;-5,32698432;41,13536155
Zamora;Vega de Tera;311;4414,9471;-6,12513981;41,99828958
Zamora;Vega de Villalobos;85;1017,7518;-5,46336328;41,97101448
Zamora;Vegalatrave;81;1854,7373;-6,10817476;41,70040781
Zamora;Venialbo;415;4205,1465;-5,53909964;41,3893687
Zamora;Vezdemarbán;444;4788,7536;-5,36594728;41,65312417
Zamora;Vidayanes;82;1249,051;-5,57433096;41,90959081
Zamora;Videmala;142;2586,7349;-6,04012569;41,61203813
Zamora;Villabrázaro;239;2327,3104;-5,72817421;42,05372768
Zamora;Villabuena del Puente;599;2606,5621;-5,40657548;41,3809597
Zamora;Villadepera;183;3010,6359;-6,13143835;41,54861105
Zamora;Villaescusa;235;4309,2861;-5,46368757;41,20682328
Zamora;Villafáfila;458;7399,5141;-5,61465051;41,84879095
Zamora;Villaferrueña;107;2052,8054;-5,85888572;42,09872293
Zamora;Villageriz;45;717,681;-5,95472072;42,11835639
Zamora;Villalazán;254;1492,63;-5,58895082;41,49417247
Zamora;Villalba de la Lampreana;229;2822,2167;-5,64102697;41,74326887
Zamora;Villalcampo;400;6476,9044;-6,04658392;41,52304592
Zamora;Villalobos;224;4318,2355;-5,47575565;41,9482333
Zamora;Villalonso;70;1489,8069;-5,29757735;41,59619496
Zamora;Villalpando;1436;12692,2068;-5,41470347;41,86487923
Zamora;Villalube;158;4008,89;-5,54509383;41,60989252
Zamora;Villamayor de Campos;321;2632,3302;-5,36289217;41,89747836
Zamora;Villamor de los Escuderos;382;5577,4626;-5,57462588;41,25303057
Zamora;Villanázar;274;1829,044;-5,78028741;41,97412837
Zamora;Villanueva de Azoague;356;1918,5606;-5,66514584;41,97686103
Zamora;Villanueva de Campeán;119;1203,9775;-5,76988778;41,35486072
Zamora;Villanueva de las Peras;86;1697,1476;-5,97995148;41,93642566
Zamora;Villanueva del Campo;787;4009,0071;-5,40438827;41,9848737
Zamora;Villaralbo;1763;2204,16;-5,68275387;41,49148097
Zamora;Villardeciervos;400;8554,8887;-6,28965438;41,94231767
Zamora;Villar de Fallaves;46;2092,0889;-5,34039026;41,92495724
Zamora;Villar del Buey;529;13391,25;-6,18923215;41,32803605
Zamora;Villardiegua de la Ribera;114;2861,81;-6,1820237;41,53635358
Zamora;Villárdiga;73;1692,0924;-5,46564297;41,81876659
Zamora;Villardondiego;125;2434,5997;-5,37843179;41,58441752
Zamora;Villarrín de Campos;392;5009,4216;-5,63839706;41,79646413
Zamora;Villaseco del Pan;222;3455,5449;-5,96450215;41,46834751
Zamora;Villavendimio;152;1562,1457;-5,34283447;41,57861905
Zamora;Villaveza del Agua;174;2631,9456;-5,67900969;41,91890209
Zamora;Villaveza de Valverde;70;1236,6828;-5,84838263;41,944991
Zamora;Viñas;160;4001,67;-6,46830173;41,77438549
Zamora;Zamora;59475;14928,351;-5,75494831;41,49913956
Zaragoza;Abanto;89;6384,395;-1,69921759;41,13823568
Zaragoza;Acered;138;3040,4091;-1,60429853;41,17047963
Zaragoza;Agón;139;1852,0183;-1,45183776;41,85576815
Zaragoza;Aguarón;610;3662,1904;-1,26960814;41,33848892
Zaragoza;Aguilón;244;5945,2066;-1,0455632;41,29652143
Zaragoza;Ainzón;1066;4045,6968;-1,51925171;41,81670398
Zaragoza;Aladrén;59;2105,6325;-1,1560466;41,24916598
Zaragoza;Alagón;7178;2419,11;-1,12214332;41,77030322
Zaragoza;Alarba;104;1899,9086;-1,61294807;41,20459678
Zaragoza;Alberite de San Juan;78;1123,4925;-1,47138793;41,82047221
Zaragoza;Albeta;144;270,35;-1,50040452;41,82722238
Zaragoza;Alborge;111;484,3779;-0,35862022;41,33502243
Zaragoza;Alcalá de Ebro;239;987,3174;-1,19436833;41,81558439
Zaragoza;Alcalá de Moncayo;157;1375,6927;-1,69707293;41,78627271
Zaragoza;Alconchel de Ariza;80;3485,1213;-2,12311327;41,20465968
Zaragoza;Aldehuela de Liestos;52;3803,7892;-1,70175827;41,06435578
Zaragoza;Alfajarín;2434;13829,84;-0,70180187;41,61525007
Zaragoza;Alfamén;1477;10194,17;-1,24312168;41,43981344
Zaragoza;Alforque;64;1061,8257;-0,38546374;41,32834097
Zaragoza;Alhama de Aragón;964;3113,7835;-1,89527354;41,29507154
Zaragoza;Almochuel;22;3199,9098;-0,54963666;41,28018845
Zaragoza;La Almolda;549;13132,6261;-0,20971283;41,55453535
Zaragoza;Almonacid de la Cuba;234;5521,61;-0,79261296;41,28225409
Zaragoza;Almonacid de la Sierra;756;5394,06;-1,3239318;41,39738034
Zaragoza;La Almunia de Doña Godina;7943;5671,5;-1,3746454;41,47666813
Zaragoza;Alpartir;602;3228,79;-1,38158786;41,42195793
Zaragoza;Ambel;253;6145,5336;-1,617811;41,79541553
Zaragoza;Anento;101;2151,6137;-1,33328459;41,06972963
Zaragoza;Aniñón;659;5245,5764;-1,70372366;41,44499163
Zaragoza;Añón de Moncayo;202;6434,74;-1,72101755;41,77858896
Zaragoza;Aranda de Moncayo;132;9120,4767;-1,79270089;41,57856435
Zaragoza;Arándiga;287;5022,0097;-1,5017233;41,51118036
Zaragoza;Ardisa;74;2728,149;-0,75940594;42,20125723
Zaragoza;Ariza;1045;10308,3347;-2,05613753;41,31268123
Zaragoza;Artieda;82;1357,3514;-0,98337165;42,586862
Zaragoza;Asín;104;1846,84;-1,04664653;42,28369098
Zaragoza;Atea;141;3466,846;-1,55465462;41,16045423
Zaragoza;Ateca;1690;8471,13;-1,79352304;41,33091735
Zaragoza;Azuara;539;16581,1761;-0,87161579;41,25600151
Zaragoza;Badules;74;2008,8876;-1,25406499;41,138427
Zaragoza;Bagüés;15;3071,8448;-0,94591281;42,54931056
Zaragoza;Balconchán;18;1940,1543;-1,46072493;41,08696916
Zaragoza;Bárboles;297;1555,65;-1,18775221;41,7124093
Zaragoza;Bardallur;249;2734,77;-1,21185931;41,6844071
Zaragoza;Belchite;1533;27553,67;-0,74526089;41,29984463
Zaragoza;Belmonte de Gracián;183;4367,9107;-1,53740539;41,31250781
Zaragoza;Berdejo;42;1938,6529;-1,94581078;41,56172329
Zaragoza;Berrueco;32;1950,1226;-1,46693964;40,99062484
Zaragoza;Bijuesca;89;5707,5342;-1,92035616;41,54050923
